Age,Potential,Value,ShortPassing,Balance,Strength,Interceptions,SlidingTackle,BMI,Work Rate_NUM
30,66,700000,58,30,83,67,56,20.36,5
22,74,1800000,58,50,75,66,69,25.48,5
34,73,1000000,50,54,89,76,73,24.93,6
24,74,1700000,62,66,80,65,63,23.89,5
31,66,575000,58,32,77,65,65,22.96,5
26,65,525000,59,61,72,63,63,20.68,6
19,78,1300000,64,59,69,58,62,22.15,2
20,76,1100000,55,64,65,61,66,20.6,8
22,70,700000,52,66,76,61,58,23.5,8
19,75,1200000,61,62,67,64,64,22.59,8
22,72,1200000,60,68,67,62,65,25.03,8
18,74,500000,63,53,68,52,60,22.35,8
24,78,3400000,66,34,85,72,70,22.99,6
24,72,1400000,57,54,80,62,65,21.61,3
33,68,575000,64,53,81,69,61,22.71,3
23,74,1900000,53,66,75,71,66,22.71,8
28,62,350000,58,60,77,59,60,24.05,5
35,67,275000,58,35,81,63,70,24.81,6
20,75,925000,50,68,56,60,64,23.67,8
23,75,1800000,67,54,72,63,65,23.55,8
28,72,2000000,66,34,89,74,65,24.12,8
22,75,2300000,68,56,81,68,65,22.26,8
29,63,400000,55,47,77,64,61,22.35,5
23,70,675000,54,65,74,59,60,22.5,8
19,81,3100000,63,45,86,71,65,24.33,3
26,69,875000,65,41,75,64,61,23.33,5
19,74,750000,49,74,58,58,63,22.49,2
32,68,775000,55,30,91,69,64,23.95,3
24,73,1500000,66,65,69,69,70,23.89,8
21,75,1200000,62,50,75,61,64,21.62,6
20,66,300000,46,71,48,55,55,22.79,8
22,76,2500000,62,53,72,68,68,20.02,3
26,71,1600000,64,41,76,71,69,22.55,6
23,64,425000,58,62,60,56,60,24.62,8
22,75,2100000,56,47,77,65,68,22.02,8
22,79,3900000,64,33,84,72,71,19.75,6
21,76,1800000,64,47,76,71,63,22.75,6
34,62,130000,55,61,80,65,56,23.37,6
31,71,1300000,51,27,90,68,68,21.39,8
27,73,2000000,67,41,87,73,70,24.28,8
28,65,475000,56,57,90,53,56,25.42,8
30,69,850000,47,77,89,66,64,23.55,3
26,74,2000000,63,36,91,69,69,22.75,8
28,73,1900000,66,56,80,72,71,23.45,6
19,75,725000,56,57,63,59,63,20.45,8
23,71,500000,62,55,67,58,62,23.81,3
21,69,700000,52,56,62,62,60,22.79,8
22,66,425000,52,59,72,58,57,23.29,8
32,65,475000,55,55,78,63,63,22.59,8
23,72,1400000,60,67,58,64,69,22.22,2
19,71,500000,59,52,67,58,57,23.12,8
19,81,3100000,64,34,81,66,64,21.48,8
22,72,850000,57,81,46,57,62,22.05,0
25,76,2500000,61,29,89,70,70,22.28,8
37,75,450000,60,48,81,78,74,25.08,8
22,76,1500000,54,60,71,63,66,21.78,8
19,78,600000,45,65,55,54,60,23.41,2
21,66,300000,53,68,48,53,52,21.6,8
24,77,2900000,60,34,79,68,70,21.93,6
20,75,1800000,60,56,76,64,64,22.2,6
24,78,3400000,64,46,80,71,73,24.93,6
30,71,1500000,62,55,85,67,68,23.96,3
25,70,850000,54,71,68,64,68,22.59,6
20,75,1100000,54,54,73,65,62,23.37,8
20,78,1900000,66,53,75,63,66,21.73,6
18,79,600000,48,66,52,56,60,22.53,8
25,69,775000,53,53,71,60,64,22.4,6
25,73,1600000,57,52,82,68,63,23.33,6
21,70,525000,48,78,53,48,59,20.01,0
25,62,220000,50,63,65,60,53,22.64,8
19,73,1000000,58,54,59,55,64,21.5,6
21,70,475000,55,61,70,55,60,23.55,8
22,72,825000,56,67,77,61,59,23.12,6
28,71,1400000,62,59,83,68,70,23.25,5
34,63,160000,58,52,74,62,62,24.19,6
29,65,600000,54,60,70,65,62,20.45,6
29,68,950000,49,59,96,63,62,25.0,0
24,70,850000,57,32,77,64,64,19.87,8
22,70,300000,57,63,66,47,70,23.55,8
22,75,1200000,55,41,83,64,58,23.55,2
22,71,1000000,55,72,58,59,72,21.78,6
22,79,3900000,67,54,78,69,74,22.4,5
30,73,2500000,65,40,90,71,72,24.98,6
33,72,1500000,67,42,82,70,71,24.38,8
31,66,575000,46,43,87,66,66,23.62,5
22,75,2300000,54,58,79,66,64,21.79,5
19,77,550000,60,69,72,57,57,22.69,8
27,66,625000,64,46,81,63,57,23.03,3
20,72,825000,58,49,68,59,58,17.82,8
22,72,1000000,57,60,77,60,57,20.45,2
22,67,475000,50,69,71,57,59,22.53,8
24,68,600000,60,60,72,63,60,21.79,2
23,79,3300000,60,37,84,67,70,23.38,5
32,64,375000,59,41,85,58,61,22.75,8
27,62,375000,60,58,75,59,60,22.79,8
25,70,1200000,55,49,82,64,66,22.55,8
24,67,475000,59,58,56,57,60,21.8,2
32,73,2000000,59,33,90,67,69,23.89,3
24,74,1900000,61,51,82,65,65,18.28,8
21,68,425000,52,63,63,53,53,20.9,8
29,70,1300000,62,34,81,69,68,23.43,6
30,64,475000,67,45,86,64,56,24.33,3
31,67,700000,61,47,80,68,66,22.01,5
35,68,210000,57,33,88,65,66,22.55,8
19,81,875000,63,65,63,61,60,21.5,6
35,70,425000,62,63,63,78,71,21.22,5
28,69,1100000,61,57,83,66,67,24.67,8
30,73,2500000,53,33,85,73,73,22.32,6
32,73,2000000,61,37,85,75,74,21.7,2
21,76,2500000,62,57,78,69,68,22.59,8
23,77,2100000,56,42,83,64,69,23.06,5
32,63,300000,61,60,76,55,64,22.69,6
19,79,500000,49,44,54,59,63,26.4,8
24,76,2600000,56,37,86,68,73,24.94,8
23,75,2200000,59,54,73,71,66,21.5,5
30,66,700000,67,58,77,65,62,23.29,6
21,74,1000000,54,73,75,63,61,23.08,2
27,64,475000,61,37,84,55,58,22.79,8
18,82,1100000,42,65,68,62,72,23.12,8
27,69,975000,51,30,80,64,63,22.55,3
19,78,1600000,52,57,66,64,62,22.4,8
21,70,375000,58,69,68,51,65,23.55,8
21,75,1300000,56,59,63,63,63,22.26,8
29,65,600000,59,58,81,60,63,21.38,8
17,83,2400000,60,59,46,64,60,22.53,2
21,82,4900000,61,57,80,74,72,22.92,8
21,73,1500000,64,50,62,63,65,19.8,8
35,64,150000,57,61,80,62,62,25.42,6
21,74,750000,63,65,65,61,61,22.64,8
20,69,525000,40,68,47,58,59,21.3,8
20,74,525000,40,70,51,57,60,21.46,0
25,72,1300000,54,48,82,65,67,24.65,6
30,70,1300000,53,48,81,70,72,22.96,3
23,71,1100000,55,53,74,63,65,21.91,5
21,80,2400000,64,51,69,70,67,22.63,8
27,62,375000,55,49,78,63,62,22.24,8
25,66,500000,58,52,82,59,61,24.31,8
26,70,1100000,55,34,91,64,64,26.03,2
20,77,1100000,53,61,77,59,64,24.45,3
30,69,1100000,66,28,86,66,67,22.16,3
30,67,825000,65,64,82,68,65,23.04,5
18,81,1100000,50,62,71,59,65,22.31,8
21,68,475000,48,73,62,55,55,21.71,8
32,63,210000,57,60,70,62,59,23.25,8
20,76,1300000,59,54,77,63,64,18.6,6
23,68,750000,46,55,76,63,62,22.45,5
33,63,150000,55,55,72,65,60,21.2,5
25,73,1700000,57,34,91,67,65,25.99,5
25,69,675000,60,72,74,62,60,23.7,8
19,74,275000,52,65,63,50,50,21.74,8
20,74,1500000,53,56,74,66,67,21.88,8
20,75,550000,63,65,69,56,52,23.04,6
29,63,400000,55,45,84,60,62,21.66,8
22,67,200000,40,65,68,57,58,20.31,6
21,74,925000,58,64,78,60,61,19.78,8
24,72,1600000,57,41,92,65,66,24.16,6
27,71,1500000,56,40,83,73,70,21.61,6
19,75,550000,42,70,45,61,65,20.06,8
28,73,2200000,65,46,88,70,66,24.05,8
20,72,575000,51,58,56,60,61,22.09,8
20,75,1100000,59,58,76,58,62,22.35,8
27,78,6500000,64,31,91,76,74,23.48,6
33,60,120000,54,60,73,58,59,22.79,8
20,70,525000,61,87,33,59,53,20.96,8
20,73,750000,60,63,58,63,62,21.72,8
23,76,2600000,62,52,79,68,67,22.48,8
34,73,1000000,59,50,77,75,75,21.61,5
20,68,325000,51,72,54,51,54,23.3,8
29,64,500000,56,53,86,62,63,24.12,0
25,64,500000,59,57,81,60,57,21.97,8
20,76,1800000,63,54,75,65,66,24.59,3
18,77,600000,55,58,52,53,65,23.04,2
27,67,850000,54,34,86,65,65,19.99,3
23,70,925000,52,56,56,56,60,20.06,6
30,68,675000,60,46,85,67,64,24.59,3
20,76,2600000,56,49,90,71,67,24.4,8
28,73,1900000,63,43,85,68,71,22.71,8
19,73,350000,55,57,68,55,57,21.73,8
31,67,700000,55,64,80,64,70,23.5,6
32,67,650000,53,41,86,68,64,25.77,8
34,64,190000,60,71,72,62,62,19.87,3
32,65,475000,50,47,86,62,62,23.7,8
28,64,500000,60,39,78,62,59,22.63,3
31,67,700000,45,35,86,67,67,23.52,6
23,71,825000,62,66,69,58,62,23.29,8
21,71,1100000,67,62,39,58,60,21.45,2
26,67,775000,52,44,82,59,62,22.63,6
25,66,650000,55,51,76,63,63,22.01,8
27,70,1300000,67,31,90,62,69,23.17,8
30,68,1000000,61,52,83,58,62,23.89,8
33,73,1500000,63,50,86,71,71,22.16,3
31,64,400000,56,55,79,62,63,23.29,6
23,65,230000,57,62,69,57,62,22.89,8
22,67,425000,56,74,43,52,54,21.39,8
29,67,850000,62,32,88,65,63,22.24,8
21,77,1700000,63,57,77,62,63,21.0,8
19,80,800000,53,64,76,57,57,23.37,8
24,81,4900000,68,38,88,75,73,22.85,8
32,71,1400000,56,35,92,67,67,21.61,3
21,77,2900000,62,58,78,69,69,23.52,8
20,74,925000,53,55,68,57,62,22.05,6
18,80,625000,54,52,64,58,59,21.45,5
24,72,1300000,60,40,83,64,67,23.3,8
34,70,525000,64,47,83,71,63,24.84,6
24,72,1400000,53,34,91,62,67,23.12,8
22,70,825000,56,58,75,60,63,23.2,8
26,71,1400000,66,64,73,66,68,22.26,8
36,61,60000,64,62,71,58,59,22.99,5
27,71,2200000,58,63,75,68,71,21.68,3
30,66,700000,57,57,82,65,61,22.48,5
34,60,60000,56,70,60,57,58,23.67,8
20,74,525000,50,65,60,54,61,21.6,8
28,72,1600000,56,42,87,68,71,23.77,6
34,69,450000,51,58,80,70,65,24.86,8
19,72,500000,55,60,60,55,58,22.99,8
32,68,775000,62,48,77,71,65,24.31,6
19,80,1900000,52,63,71,65,65,22.64,8
19,78,600000,50,54,63,55,58,21.62,8
19,76,1100000,61,54,74,60,58,20.02,3
19,74,300000,59,63,53,54,57,22.04,2
30,69,850000,58,35,70,72,68,22.12,5
19,78,975000,58,60,60,63,64,20.68,8
20,73,825000,57,66,58,55,57,23.94,0
20,71,525000,44,70,57,58,61,22.09,8
24,77,2900000,54,36,91,65,62,24.44,5
19,67,275000,50,55,70,55,54,20.78,8
21,77,1800000,57,49,71,67,69,21.05,3
23,70,875000,62,60,71,56,65,23.7,8
22,72,1200000,64,55,70,62,62,21.5,8
36,68,220000,65,32,73,66,68,19.19,8
23,72,675000,63,62,69,61,61,20.37,8
20,78,1100000,57,61,71,60,65,21.68,6
35,70,425000,52,35,83,72,67,22.16,3
37,66,45000,59,54,75,68,64,23.27,5
35,66,230000,50,52,67,68,70,23.7,8
29,64,500000,60,55,79,62,64,22.07,8
24,70,900000,58,49,74,61,63,20.28,8
30,65,575000,60,45,84,63,64,25.44,3
23,77,2100000,69,60,84,64,63,22.55,3
22,68,475000,52,61,63,53,60,22.63,8
22,70,850000,39,59,75,65,66,20.78,5
25,67,525000,58,48,81,54,65,21.83,8
20,68,475000,54,59,69,57,58,22.94,8
22,70,525000,52,64,72,58,59,21.04,2
26,66,650000,56,59,77,61,62,21.04,8
22,73,1500000,67,62,81,62,67,22.79,8
24,73,1500000,62,65,72,66,67,22.72,8
22,74,1800000,64,60,77,62,63,22.63,8
19,68,240000,51,72,60,47,47,22.86,8
24,66,525000,53,57,77,59,61,24.05,2
28,66,600000,55,47,91,62,61,24.81,3
20,72,825000,65,60,70,62,59,22.55,8
23,74,1500000,66,55,71,66,62,22.79,8
24,72,1200000,55,45,76,65,68,21.48,6
22,73,825000,62,48,79,61,60,23.09,8
21,73,825000,55,54,73,56,61,22.79,5
23,68,475000,62,42,82,57,61,25.71,6
30,67,825000,53,49,92,58,65,23.77,6
26,69,1100000,63,54,63,72,67,19.94,8
27,70,1200000,65,52,79,64,65,21.79,8
21,78,2100000,61,38,83,65,66,23.69,8
34,70,550000,64,31,91,66,70,23.69,3
30,68,1000000,50,50,81,69,69,24.31,6
25,70,950000,56,55,79,60,67,23.85,8
21,75,2100000,58,51,84,65,65,23.06,6
28,67,800000,59,47,84,64,59,24.38,8
19,67,275000,54,68,53,47,46,22.09,2
28,68,975000,67,29,61,68,68,20.35,8
29,62,300000,50,60,74,57,61,22.26,3
19,71,500000,42,65,47,57,58,23.66,8
20,74,1200000,55,56,76,60,57,21.84,8
19,81,2300000,59,52,76,66,68,22.35,6
32,71,1200000,66,29,83,73,72,22.58,5
34,65,230000,60,51,79,64,62,23.48,6
24,68,650000,53,50,83,60,61,21.33,8
32,72,1800000,55,55,77,67,72,22.88,5
27,70,1300000,72,35,74,60,70,22.26,8
25,65,400000,61,62,73,57,60,22.4,6
23,74,1500000,59,58,69,68,71,21.91,8
35,70,425000,60,44,78,66,70,23.52,8
21,68,625000,50,57,80,58,58,21.39,2
19,79,975000,60,51,78,64,63,22.63,3
24,67,625000,57,54,81,64,59,22.55,2
27,66,450000,48,67,74,65,61,24.52,8
28,71,1600000,56,40,88,71,74,24.44,6
29,68,1000000,59,54,86,63,63,21.87,6
33,66,250000,55,32,74,65,65,24.44,5
21,76,2100000,65,40,78,64,65,22.48,5
19,77,1300000,38,53,67,63,69,22.44,8
22,72,1000000,60,58,68,60,69,21.62,8
21,73,1000000,54,67,71,61,62,22.4,8
19,74,500000,37,35,85,63,67,23.67,8
39,64,100000,53,32,85,63,59,24.78,6
24,71,1300000,62,49,70,67,69,22.26,8
19,74,725000,63,46,69,57,57,23.16,6
35,65,190000,45,40,86,60,62,25.98,6
24,73,1500000,59,43,80,65,63,23.91,8
18,74,400000,57,58,53,47,59,20.37,8
36,62,70000,58,53,80,60,59,23.08,3
24,72,1200000,62,53,76,66,66,23.52,2
18,80,700000,31,81,39,55,71,21.38,8
30,69,1100000,67,43,82,70,67,23.55,6
25,68,725000,59,42,76,62,60,21.66,8
33,67,475000,59,39,83,66,65,20.83,6
29,74,2800000,60,44,77,76,73,22.96,8
32,68,775000,62,40,82,66,62,21.11,3
30,69,1100000,61,31,88,69,60,22.88,2
33,62,190000,45,66,79,56,62,24.52,3
19,70,475000,55,67,66,59,57,22.72,8
18,79,575000,36,61,65,61,63,25.0,8
28,68,975000,56,44,73,70,70,20.68,8
21,73,1200000,53,55,68,58,65,22.4,8
22,69,750000,58,60,72,60,63,23.5,8
27,66,800000,57,67,87,68,67,24.12,6
20,73,1200000,48,51,76,62,64,20.78,6
34,64,190000,59,50,83,63,62,22.63,5
27,65,600000,56,34,80,65,64,21.87,8
19,76,1400000,59,40,81,61,63,23.36,8
23,77,2500000,54,44,84,68,66,24.31,8
22,74,1800000,58,55,84,62,67,23.82,8
21,68,575000,48,66,91,60,59,24.88,2
27,65,500000,51,42,83,61,63,26.3,8
21,77,1800000,55,38,70,70,63,22.44,6
28,71,1600000,57,59,75,74,71,20.72,6
28,63,375000,58,33,86,60,57,24.05,8
33,68,575000,64,48,77,67,65,20.83,8
26,68,825000,49,65,72,62,63,22.44,8
30,70,1300000,52,51,80,73,67,21.75,5
19,65,130000,53,64,61,48,51,19.66,8
29,62,325000,47,52,80,62,62,24.25,8
23,72,1200000,48,65,81,65,65,23.41,8
27,72,1700000,52,48,87,70,70,22.5,3
21,68,475000,60,42,81,58,53,26.88,6
21,73,750000,58,53,77,53,60,23.57,8
31,73,2100000,50,55,80,75,75,23.99,6
29,63,400000,51,61,75,61,62,22.79,3
25,65,525000,31,34,83,62,64,21.87,8
20,74,550000,57,51,68,60,58,22.32,3
21,72,1000000,58,40,82,59,62,23.33,8
22,74,1000000,59,60,68,62,65,23.33,5
22,69,750000,49,58,75,61,62,21.27,8
31,65,400000,53,35,71,70,58,23.48,8
30,63,275000,51,42,81,62,62,24.93,8
33,68,575000,64,40,79,71,67,23.24,3
28,66,600000,41,62,72,63,70,23.08,8
20,76,1800000,66,57,55,67,69,20.3,8
25,70,1100000,50,48,82,63,66,23.03,8
25,74,2200000,65,31,78,69,70,21.35,3
28,70,1200000,58,33,94,65,61,24.99,8
20,73,750000,60,58,69,60,57,22.4,8
25,73,1600000,50,62,74,63,71,23.25,6
22,72,1000000,59,50,90,58,57,24.97,8
22,74,1800000,62,40,86,68,68,22.82,8
22,72,1000000,55,46,81,61,62,23.03,8
22,72,1000000,56,58,54,60,72,22.74,8
24,69,1000000,58,34,90,65,63,23.71,6
22,79,2400000,60,50,75,67,63,21.05,8
20,73,975000,52,39,86,63,65,22.58,8
22,72,1300000,57,40,81,63,63,19.0,6
24,73,1500000,50,41,85,68,66,23.57,8
27,68,900000,58,58,74,64,66,22.94,8
19,75,1100000,55,65,73,61,62,19.62,8
25,63,250000,53,73,56,53,60,21.04,6
29,69,1200000,60,42,84,66,69,24.1,3
19,72,475000,38,65,46,57,64,20.68,6
23,68,650000,48,44,88,57,55,22.88,6
23,74,1500000,62,66,71,60,64,21.97,8
24,65,425000,53,63,85,58,55,23.67,3
31,69,950000,58,36,82,68,68,24.59,8
27,72,1900000,57,34,75,71,74,22.01,6
20,69,170000,56,55,60,57,56,22.94,6
20,71,525000,43,78,45,54,65,21.8,8
19,68,210000,45,79,60,49,48,21.46,8
18,73,400000,52,71,46,49,52,21.95,0
28,69,875000,56,64,80,66,65,23.77,6
24,72,1400000,60,61,57,65,67,22.15,8
20,72,825000,59,59,59,48,58,21.15,0
29,66,725000,54,33,85,65,67,24.21,6
34,68,400000,57,48,75,63,68,25.4,6
23,63,240000,45,39,80,54,52,24.02,8
20,72,675000,57,53,69,61,60,23.08,8
22,71,1100000,58,51,79,65,61,22.44,8
21,70,700000,54,54,77,60,62,20.75,8
24,69,800000,52,60,79,62,63,21.5,5
28,64,500000,53,41,90,61,61,25.21,8
25,71,1100000,50,60,78,62,58,24.45,6
28,71,1600000,54,38,90,71,70,24.16,6
25,66,575000,53,48,80,60,61,22.16,0
20,72,825000,52,65,68,62,63,21.98,5
21,73,1500000,56,52,81,63,64,18.96,8
29,68,1000000,46,39,83,65,67,23.85,3
32,68,525000,57,55,89,66,66,23.04,5
28,69,1000000,59,65,72,68,70,23.29,3
23,78,2900000,54,52,84,69,68,23.69,3
25,64,375000,63,51,76,55,63,23.81,8
22,69,525000,60,69,62,62,58,23.3,2
29,66,725000,63,58,74,66,66,22.47,8
25,74,2200000,66,42,78,68,76,22.16,3
20,68,425000,34,58,78,60,67,25.06,6
23,71,1100000,60,31,83,60,58,20.78,8
20,72,525000,37,76,45,58,64,21.6,8
34,65,230000,58,52,85,62,63,23.57,3
30,64,475000,51,45,89,61,64,20.4,6
34,62,130000,51,61,75,59,62,22.04,8
27,65,650000,60,63,78,62,64,22.88,8
32,69,900000,56,31,92,73,61,22.91,6
29,69,875000,54,52,79,66,70,23.24,8
30,69,1100000,49,39,92,68,71,23.3,5
30,69,1100000,52,34,88,70,65,23.62,3
19,79,1200000,62,33,76,63,66,21.87,8
29,62,325000,54,47,80,61,60,22.48,8
30,64,325000,46,60,71,63,66,22.74,6
28,68,975000,61,56,74,68,65,22.5,6
20,77,2100000,58,47,78,66,67,23.6,8
32,69,900000,62,46,83,64,71,23.3,8
23,76,2300000,58,33,83,70,68,22.35,8
25,72,1300000,50,57,88,60,61,23.77,8
19,70,275000,39,78,40,46,52,20.06,8
23,67,475000,55,64,64,58,59,23.67,8
29,67,850000,41,51,78,62,70,20.88,6
19,70,275000,41,72,67,45,49,23.67,2
27,67,675000,57,57,71,65,64,22.5,8
24,71,1100000,50,53,72,63,65,21.97,8
35,64,150000,51,32,80,63,64,24.4,8
33,63,230000,48,56,77,63,63,23.12,8
20,70,675000,52,43,68,56,57,20.75,6
19,84,2100000,67,50,67,65,66,19.46,6
21,73,1000000,45,63,65,66,65,24.26,6
25,74,1800000,64,35,86,68,67,22.58,3
27,70,1300000,66,39,86,66,64,23.24,8
34,69,325000,55,32,92,71,63,23.87,8
33,67,300000,58,40,85,62,66,23.52,5
27,65,450000,52,45,71,51,59,22.84,8
21,74,1000000,48,57,73,60,66,22.74,3
27,72,1900000,62,47,82,69,70,23.12,8
21,70,850000,49,71,39,61,67,22.72,8
24,69,800000,59,38,78,63,61,21.79,8
20,75,900000,52,56,69,60,67,22.52,6
29,72,1700000,55,34,87,71,67,23.77,8
20,76,2100000,47,42,80,72,67,22.79,5
25,71,1100000,59,45,79,64,69,19.99,3
22,71,700000,57,71,60,60,67,20.6,8
25,65,475000,50,65,70,62,60,21.74,8
33,67,475000,67,33,82,69,66,23.62,8
36,63,90000,54,58,75,61,61,24.78,6
28,61,275000,56,71,82,60,59,22.07,6
32,68,775000,57,36,90,67,66,24.67,8
31,63,325000,53,50,75,61,63,21.05,5
23,69,750000,60,38,81,57,60,23.38,6
21,75,1800000,56,59,72,66,65,21.79,8
27,69,1100000,40,55,80,67,67,24.33,3
24,73,1600000,60,53,79,64,65,22.99,5
31,65,500000,67,66,82,65,65,23.04,3
24,67,550000,53,47,81,60,61,19.6,8
25,66,575000,60,61,70,58,68,21.91,5
31,63,325000,64,33,89,61,59,24.54,8
31,71,1300000,47,45,91,73,65,24.88,3
19,65,180000,35,74,50,50,49,25.39,8
33,61,160000,64,54,78,60,59,24.65,8
26,64,500000,51,51,78,62,60,24.45,5
20,74,425000,50,55,65,52,64,21.88,8
22,69,700000,50,47,80,56,62,22.79,5
19,79,1200000,65,49,75,64,65,21.21,8
27,64,425000,50,44,80,59,60,23.55,8
25,68,725000,55,51,81,62,63,21.38,8
23,72,1300000,40,55,75,64,60,23.24,2
21,68,575000,56,46,84,57,60,23.06,8
19,74,875000,52,64,66,58,65,22.84,8
20,81,1400000,55,55,73,65,63,21.73,6
36,67,150000,52,61,73,68,60,23.89,8
21,83,6500000,59,32,92,72,73,23.17,8
19,75,550000,60,67,47,60,68,20.16,8
21,71,825000,41,68,57,61,70,21.6,3
19,75,750000,56,66,59,63,58,18.79,8
23,69,750000,53,62,81,60,61,22.63,3
24,68,575000,53,56,90,59,59,25.49,0
34,63,160000,56,33,90,60,61,25.18,3
25,67,700000,57,31,91,58,60,25.24,5
27,67,750000,54,46,82,67,63,23.3,8
20,74,1200000,62,62,70,63,66,21.74,3
27,65,500000,50,59,75,61,62,21.85,5
20,76,750000,51,53,72,59,62,22.26,8
27,68,800000,46,61,73,65,68,22.74,8
21,73,625000,59,55,65,65,59,23.92,3
20,71,500000,55,43,78,56,60,22.71,8
33,64,275000,49,59,81,63,63,20.75,6
19,67,325000,48,47,50,51,56,20.2,8
19,74,300000,47,49,76,47,53,24.1,6
24,66,575000,52,51,84,60,61,22.71,8
21,72,1200000,31,61,76,63,68,22.79,5
19,67,275000,50,68,57,52,53,20.37,8
29,66,725000,52,54,80,64,65,23.37,6
21,72,1000000,54,54,76,61,62,21.93,8
22,75,1800000,34,66,91,66,66,22.63,5
23,71,1100000,53,48,82,62,62,22.75,5
22,76,1500000,53,49,82,67,59,24.36,2
25,59,190000,49,63,64,53,61,21.8,8
20,70,375000,47,58,72,57,55,20.23,8
22,67,350000,47,70,64,44,56,22.4,2
23,76,2100000,68,55,65,64,70,24.22,5
19,74,875000,57,53,73,64,61,22.63,6
20,70,475000,49,78,50,52,52,21.6,2
28,65,550000,58,52,83,60,64,22.52,6
28,66,600000,59,59,82,60,62,23.59,3
28,65,475000,52,53,81,61,61,21.21,6
18,74,350000,43,87,52,53,51,21.45,8
21,70,475000,45,65,72,56,57,23.37,8
22,70,475000,51,54,56,56,58,22.28,5
32,68,775000,56,45,81,65,66,24.05,3
34,66,240000,54,69,73,60,68,25.0,5
31,66,575000,49,64,85,66,66,21.61,3
23,75,2200000,51,42,88,67,66,23.03,8
34,66,200000,52,30,81,64,64,24.16,5
31,67,700000,62,32,86,71,65,22.85,5
22,70,900000,53,33,88,62,63,24.21,8
19,72,475000,43,73,59,59,59,23.04,8
33,71,900000,60,27,87,73,70,25.25,3
27,67,750000,44,30,90,65,60,23.17,3
20,77,1800000,58,44,84,63,66,24.1,8
20,69,375000,58,70,43,53,64,21.98,8
24,71,1600000,60,65,67,68,72,22.79,6
21,71,825000,51,53,76,60,62,22.07,8
22,75,1200000,64,45,78,55,65,22.92,6
20,74,1200000,45,55,69,63,66,22.02,8
19,70,475000,35,66,59,56,53,22.09,2
20,71,825000,43,44,72,59,69,21.97,8
28,62,350000,54,52,77,55,67,24.62,8
20,69,300000,49,70,42,46,52,21.15,8
24,65,325000,32,48,92,59,61,24.38,8
20,72,525000,46,69,54,56,54,22.64,8
24,68,575000,53,53,80,58,62,18.74,6
21,74,1500000,51,50,88,60,62,26.02,8
31,69,950000,60,28,83,69,68,25.13,8
26,70,1200000,66,60,69,58,71,22.4,8
30,67,625000,58,62,82,65,65,24.22,5
27,72,1900000,62,48,76,72,73,22.92,8
20,70,675000,34,49,78,59,70,24.86,8
23,73,1000000,57,53,86,60,63,23.74,8
21,70,180000,47,52,68,54,55,22.79,8
19,74,725000,53,60,60,59,61,21.5,5
34,65,160000,54,41,72,65,61,23.48,3
22,71,700000,61,55,67,59,61,20.72,8
34,68,325000,32,35,85,67,67,25.22,6
26,68,925000,54,30,89,62,62,21.35,6
30,54,90000,48,71,64,48,47,22.72,4
22,73,575000,52,50,65,62,58,22.84,5
19,72,550000,50,57,63,60,60,23.89,8
35,70,425000,62,31,87,72,69,24.43,8
23,75,2100000,55,30,91,59,66,22.39,6
28,65,550000,59,41,80,61,64,22.68,6
18,80,1100000,67,53,67,63,59,20.56,8
19,75,550000,55,47,76,53,60,23.09,8
32,68,775000,52,55,82,65,68,25.15,6
21,73,825000,43,59,71,62,66,24.54,8
29,62,325000,45,53,91,58,59,22.79,8
23,70,850000,48,52,84,60,62,24.88,8
23,72,1200000,58,38,73,65,63,17.23,8
33,63,230000,60,33,90,60,60,22.85,3
25,67,450000,53,55,67,52,61,23.37,8
26,67,775000,52,39,80,64,65,23.27,6
21,70,700000,51,64,73,60,60,20.81,8
23,69,700000,51,63,82,60,61,21.11,8
20,81,1800000,64,59,69,63,65,22.74,5
18,79,600000,52,52,63,61,63,22.92,3
19,74,500000,53,60,71,58,58,21.91,3
21,74,575000,44,60,65,56,63,24.78,8
21,69,475000,53,54,63,56,68,23.15,8
25,65,475000,61,39,83,60,57,21.5,6
22,72,1200000,56,40,86,56,61,24.14,2
33,65,350000,47,48,81,64,62,20.83,8
24,64,300000,50,48,82,56,57,20.67,8
20,73,400000,50,67,65,58,57,21.2,8
33,62,190000,51,31,90,60,60,22.65,8
35,65,190000,53,34,85,65,64,22.48,6
18,80,650000,46,53,75,61,63,22.55,8
36,65,70000,63,56,74,60,65,22.79,5
24,66,350000,58,51,77,58,61,20.72,8
22,70,700000,55,48,72,59,61,19.94,8
27,67,675000,56,56,70,66,62,23.04,8
19,66,325000,53,71,44,54,58,19.11,8
24,69,425000,62,56,69,64,67,23.63,8
23,66,275000,48,51,71,53,60,21.73,8
21,69,425000,49,50,72,51,59,21.3,8
22,65,500000,44,56,68,62,64,23.08,3
30,64,475000,53,44,90,62,62,24.67,8
27,66,725000,55,33,84,63,63,22.28,5
19,70,500000,54,74,59,58,65,19.35,8
18,77,600000,39,51,77,60,69,25.42,8
24,70,675000,57,42,82,58,56,23.36,8
28,63,425000,54,64,74,66,62,22.28,8
27,71,1400000,49,52,75,70,67,20.22,8
23,62,240000,45,64,59,54,48,21.8,8
21,71,1000000,54,51,76,61,64,21.33,8
18,76,600000,36,46,68,59,64,23.2,5
19,70,275000,43,74,50,51,52,24.51,2
21,75,700000,56,55,69,64,56,21.0,8
