Age,Potential,Value,Crossing,ShortPassing,Dribbling,LongPassing,BallControl,SprintSpeed,LongShots,Aggression,Vision,BMI,Work Rate_NUM
27,70,1700000,63,69,72,67,75,69,69,53,67,25.31,7
18,79,2500000,55,69,72,68,73,66,51,65,68,21.05,0
25,69,1100000,59,71,68,69,71,69,63,60,66,24.54,8
28,65,725000,62,73,66,69,68,72,44,46,68,25.65,8
25,67,575000,43,63,61,62,63,68,60,62,61,23.12,2
29,69,1400000,65,66,75,59,69,85,56,61,64,20.75,2
25,79,4300000,43,75,58,66,66,66,52,80,59,21.33,6
21,80,3000000,62,64,66,62,65,83,59,55,51,24.57,8
22,77,2700000,62,66,68,64,70,68,68,37,70,21.88,1
24,77,3600000,62,73,75,65,75,81,57,35,74,24.31,2
31,66,700000,62,65,63,61,62,78,61,48,63,25.61,2
24,72,1500000,65,56,66,53,65,90,56,45,60,21.72,0
26,67,1100000,63,61,71,56,67,82,63,47,65,20.45,1
33,70,725000,60,70,55,69,69,34,73,73,65,24.67,5
24,68,625000,58,63,63,63,63,66,59,63,64,20.9,6
20,75,1900000,48,64,71,56,72,76,56,64,70,23.84,2
18,82,2400000,65,69,66,65,68,69,63,41,72,22.22,8
24,68,775000,62,67,63,59,68,64,56,73,61,24.11,8
27,66,675000,63,68,64,66,66,62,65,61,69,24.16,2
26,71,1200000,71,71,72,66,74,63,70,55,67,22.72,1
29,66,850000,58,64,71,62,66,80,58,54,60,22.45,2
30,66,725000,62,70,65,66,69,52,60,65,66,23.77,8
30,65,675000,62,72,67,63,66,48,75,73,66,25.14,2
24,77,3000000,59,61,81,45,71,90,58,65,57,21.72,2
28,67,1000000,65,66,66,59,66,82,60,40,65,24.22,6
28,72,2400000,64,74,74,72,76,68,70,42,74,22.02,2
29,62,400000,61,62,62,61,61,68,62,46,61,23.36,2
27,68,1300000,60,66,68,56,65,80,63,44,65,23.51,2
24,74,1900000,65,66,70,67,72,55,68,51,72,23.94,6
20,82,5000000,79,73,73,75,74,73,56,42,75,23.31,7
33,72,1500000,65,71,78,66,80,71,71,24,73,24.06,7
34,70,750000,71,62,71,61,70,79,60,61,62,23.18,2
24,72,1500000,56,71,69,66,72,60,57,48,68,22.04,8
29,68,1200000,62,66,72,58,65,84,62,54,58,21.88,2
29,73,3000000,65,67,74,69,72,85,58,38,69,23.15,2
22,70,1000000,54,66,62,64,65,70,55,60,64,22.2,6
26,70,1500000,56,69,67,66,69,71,54,64,64,22.16,8
20,83,3800000,60,64,72,61,70,92,60,55,63,21.95,2
27,64,550000,54,66,62,61,63,55,60,72,59,23.37,8
26,68,925000,55,69,70,67,70,72,60,66,68,24.22,8
23,71,1100000,66,68,65,65,66,60,64,55,67,21.8,8
23,70,1100000,63,64,66,60,64,62,58,49,64,23.15,8
24,69,875000,52,64,66,62,65,63,62,40,65,24.34,8
23,75,1900000,60,72,63,71,67,69,57,49,65,22.34,2
25,67,675000,57,64,69,59,68,74,56,64,61,21.43,8
24,69,1100000,59,63,65,53,65,79,50,54,57,23.78,2
30,65,700000,63,61,66,54,65,79,59,70,64,21.63,2
29,69,1400000,61,71,71,68,72,34,67,64,68,23.3,8
34,63,230000,68,63,64,62,63,70,62,49,63,22.69,8
35,65,230000,68,68,60,66,67,40,60,61,62,22.89,4
34,67,350000,50,66,60,65,64,55,50,72,64,21.62,8
25,67,675000,57,67,65,62,64,68,52,62,64,23.89,0
26,72,1800000,48,74,55,65,74,74,53,76,60,22.15,6
31,69,1200000,64,70,75,60,70,79,57,60,66,23.99,7
25,72,1800000,70,72,70,70,73,71,61,43,68,22.34,2
28,69,1400000,44,72,65,70,71,69,64,55,66,22.53,8
25,73,2800000,67,72,74,65,72,79,62,42,66,23.62,2
22,77,2700000,60,71,59,68,69,64,60,63,66,21.61,8
21,76,1600000,48,72,69,70,70,69,41,62,61,21.55,8
27,65,775000,59,60,67,47,66,86,65,57,55,22.39,2
31,68,1000000,63,64,72,60,67,73,68,51,65,21.15,8
28,65,725000,74,65,71,65,67,69,75,55,63,21.63,8
31,68,850000,59,66,59,68,65,48,57,70,61,25.17,6
31,71,1600000,68,74,73,66,71,63,60,57,74,21.43,6
19,79,1600000,62,62,65,58,63,85,48,74,59,21.78,0
26,68,1300000,60,59,75,51,76,87,62,40,51,23.32,7
29,69,1400000,65,67,75,56,73,65,68,46,63,23.04,8
31,66,600000,59,70,60,61,63,53,59,84,59,24.58,0
25,69,1400000,67,67,65,64,67,82,51,67,61,21.71,0
26,68,1200000,65,67,69,50,67,82,59,48,61,24.11,8
19,77,2100000,65,72,64,69,69,66,45,62,69,21.22,6
29,63,475000,60,64,65,63,64,63,59,35,63,23.39,8
23,80,6000000,57,80,75,76,80,52,58,76,75,22.39,8
35,68,500000,75,70,66,69,67,48,69,41,75,24.74,8
33,66,525000,66,63,65,59,67,74,60,45,65,23.04,7
31,74,3000000,51,72,57,74,62,51,62,77,68,24.62,8
34,67,350000,56,65,61,66,65,32,73,86,65,23.12,8
24,73,1500000,49,66,61,67,66,58,60,75,60,21.61,8
27,69,1500000,60,68,76,52,77,74,62,54,58,21.6,8
32,69,1100000,64,71,68,69,69,54,68,54,73,23.92,8
25,76,4000000,67,70,82,64,78,80,75,37,61,22.41,8
23,71,1100000,52,63,62,62,63,69,56,66,62,21.56,6
22,80,5500000,72,71,76,60,75,78,63,42,76,21.63,1
24,75,2300000,58,68,65,65,66,68,45,67,67,23.53,5
22,74,1600000,56,70,63,66,65,67,58,65,62,23.67,2
25,69,800000,61,64,69,54,68,79,51,53,59,22.04,8
25,69,850000,58,68,63,69,64,60,59,66,64,21.62,8
29,71,1600000,43,70,57,65,69,57,59,85,55,23.04,3
25,69,1400000,68,65,73,64,69,74,66,53,63,23.66,1
30,62,375000,57,64,60,62,62,58,56,61,62,21.55,8
28,65,725000,57,66,66,62,66,72,65,59,65,23.88,8
23,77,2700000,64,76,72,70,69,65,50,58,69,23.1,2
24,76,2500000,45,71,59,68,66,57,56,61,63,22.28,8
29,65,700000,53,71,63,67,69,64,66,73,60,24.06,2
28,69,1400000,67,64,75,57,70,86,53,54,64,19.62,1
31,68,775000,70,65,70,66,68,66,68,55,66,24.16,1
26,64,575000,54,64,65,58,62,84,58,58,64,21.22,4
23,75,2300000,52,75,63,75,67,55,47,63,60,18.99,3
27,68,1300000,58,70,70,68,70,68,66,51,66,21.61,1
22,77,1900000,68,66,70,61,65,75,54,45,49,23.15,2
32,70,1200000,32,74,64,70,68,68,61,74,64,24.22,8
31,67,850000,60,65,70,56,70,77,64,51,63,24.34,1
22,77,2700000,42,71,67,70,70,66,63,64,63,21.97,8
21,74,1800000,59,75,69,73,70,68,49,69,68,23.41,8
29,70,1400000,43,71,62,69,69,59,68,66,64,23.1,8
25,76,2200000,55,71,60,70,61,73,39,71,68,21.62,0
27,65,600000,61,67,63,63,64,69,45,58,59,22.2,5
24,71,1500000,62,64,66,61,66,73,68,58,63,24.06,2
27,71,2000000,68,66,72,59,73,86,69,45,66,23.77,1
28,65,725000,63,62,68,52,67,71,66,61,66,24.92,8
26,65,775000,65,64,62,48,65,89,56,54,57,24.3,8
21,77,2300000,64,65,66,59,67,84,60,40,65,21.55,8
34,77,4500000,72,75,85,60,85,72,65,30,78,21.97,7
24,77,3000000,69,71,72,67,75,74,66,45,69,21.85,8
30,68,1200000,63,67,65,54,66,77,60,57,65,23.84,0
22,76,2800000,67,56,66,52,67,93,62,64,54,20.34,2
35,62,160000,54,64,57,69,62,40,63,72,61,24.54,8
34,69,650000,69,68,69,67,71,71,70,42,67,21.72,2
20,76,1800000,51,74,54,69,61,62,34,65,58,23.89,6
28,66,850000,62,60,71,60,65,74,68,57,57,22.91,1
25,67,775000,59,67,64,65,65,67,55,62,62,18.7,0
28,69,1200000,61,72,66,70,70,36,64,65,63,22.94,5
31,63,400000,63,65,62,64,63,49,63,68,61,20.94,8
33,62,200000,64,65,61,65,64,47,62,73,64,25.5,4
30,70,1300000,56,71,66,70,70,46,47,73,67,21.16,8
19,82,2400000,55,73,68,70,73,63,57,52,69,22.98,8
24,71,1100000,64,62,63,58,67,82,48,60,58,23.04,0
30,63,450000,58,65,60,63,62,64,58,85,61,25.18,0
21,72,1400000,51,70,66,64,68,62,52,70,60,20.31,6
34,70,750000,73,72,74,70,70,55,68,45,73,24.06,7
27,66,825000,59,66,63,65,65,64,68,62,66,23.99,8
19,80,1700000,55,70,72,63,68,80,60,63,62,22.13,8
23,75,2400000,53,71,73,70,73,59,51,52,69,21.39,8
21,82,6500000,49,76,56,71,70,59,35,70,65,19.57,5
21,78,2100000,64,66,65,61,66,74,64,57,61,21.85,8
36,66,90000,58,64,52,62,56,49,62,90,56,22.41,6
22,76,1500000,68,71,66,68,68,73,51,55,65,21.46,8
26,67,1000000,51,64,66,61,63,81,61,34,62,23.18,2
22,74,1600000,60,68,69,67,69,67,64,58,67,21.04,8
23,78,6000000,68,69,78,56,76,68,68,41,69,23.89,8
28,73,3100000,75,67,73,62,73,90,63,41,68,20.81,2
22,75,2200000,42,68,62,66,70,64,56,69,59,22.04,8
28,67,1000000,64,68,69,56,70,68,62,56,65,24.25,8
31,69,975000,52,70,62,72,65,49,59,77,59,23.3,8
31,66,375000,55,62,52,66,65,62,67,53,58,24.07,8
28,71,2400000,74,71,71,64,73,73,64,48,72,22.78,8
35,65,300000,66,65,68,59,64,70,54,58,60,22.53,0
35,65,200000,63,65,60,64,62,33,61,66,63,24.42,3
23,73,1200000,61,61,66,59,64,82,55,65,56,21.22,2
34,65,325000,64,67,63,68,65,32,66,63,65,21.2,8
18,82,1500000,60,67,64,65,69,74,60,70,60,19.6,2
23,77,2700000,59,57,70,52,66,93,63,53,55,23.41,8
23,68,725000,56,66,63,63,65,65,50,58,63,24.11,8
33,66,525000,67,68,65,64,67,59,65,60,68,22.22,8
23,76,2600000,66,68,67,61,68,83,37,59,57,23.78,2
24,69,1000000,45,69,62,67,64,56,60,56,67,21.04,6
32,67,600000,62,63,73,59,72,70,67,54,63,22.99,7
21,76,900000,53,72,66,72,68,71,60,55,64,21.39,8
25,67,900000,61,63,70,63,69,73,62,72,65,24.49,8
32,62,275000,58,61,59,61,60,63,60,68,59,21.8,8
23,69,750000,55,66,62,63,64,64,60,65,62,22.84,8
27,65,750000,39,65,63,65,63,64,62,67,62,22.58,8
28,65,625000,42,65,64,61,65,65,51,69,65,22.4,8
24,76,4200000,71,73,78,70,74,76,67,36,70,23.71,1
32,68,950000,62,67,71,62,71,50,71,74,74,22.84,7
21,72,1300000,56,71,70,61,71,77,52,59,65,23.29,2
20,75,1300000,57,62,65,53,66,70,72,59,68,23.89,8
19,75,1500000,61,69,64,68,67,61,53,73,62,22.35,6
29,72,2300000,73,69,73,70,77,68,68,49,76,21.6,1
25,73,2100000,67,67,69,60,72,80,69,30,66,21.91,7
24,72,1600000,63,65,71,56,59,91,56,58,59,23.2,8
23,77,2500000,59,66,65,64,68,54,51,64,68,23.89,2
20,81,3400000,64,64,76,55,72,82,63,55,55,22.86,2
31,70,1300000,68,71,72,67,72,61,63,34,71,23.12,2
27,65,675000,61,72,71,64,69,61,59,47,62,23.24,2
20,77,1900000,64,69,63,68,73,63,68,48,66,22.22,4
25,71,1700000,61,68,70,63,72,71,64,56,72,23.29,1
23,68,625000,54,64,63,62,64,69,54,62,58,23.39,8
26,71,1900000,60,71,72,65,70,68,69,37,68,22.99,7
30,68,1200000,72,72,71,70,72,34,69,33,74,20.68,7
31,66,700000,35,67,55,67,65,53,66,70,65,23.41,6
28,64,450000,53,68,61,68,68,59,49,64,66,22.28,8
26,68,1200000,59,59,68,48,65,83,40,51,55,23.25,8
27,65,750000,57,57,65,44,63,81,59,68,61,23.89,2
21,74,1300000,68,68,63,69,66,60,55,65,63,23.62,6
32,70,1300000,60,63,78,54,72,80,64,50,58,25.86,8
29,62,400000,60,66,66,61,64,67,66,38,60,22.65,2
31,63,325000,54,60,64,59,63,65,53,66,57,23.67,8
21,70,550000,56,64,58,62,62,69,54,62,55,21.3,6
19,82,2400000,68,70,70,70,69,66,63,41,69,25.86,2
30,67,725000,68,64,72,59,69,70,60,65,61,22.39,2
21,76,2200000,53,68,65,63,68,61,46,74,65,23.15,8
25,73,1600000,40,72,63,66,68,63,69,60,58,24.34,6
28,63,475000,56,68,61,64,65,62,51,78,55,24.11,8
28,64,600000,59,61,63,58,62,71,61,48,57,22.49,8
27,69,1500000,63,67,72,63,72,70,66,55,70,22.49,7
25,71,1600000,63,67,70,65,71,75,57,45,58,21.77,2
27,65,750000,66,62,67,52,63,65,60,55,63,23.51,2
38,77,2200000,88,86,74,85,84,30,65,49,88,21.71,4
23,74,2100000,69,68,68,64,70,74,44,58,58,21.55,8
20,82,2500000,62,61,70,58,67,88,48,60,58,23.25,2
31,71,1600000,68,71,78,62,78,72,69,39,67,24.49,7
21,74,2100000,63,73,67,67,71,65,57,54,69,22.86,8
32,64,400000,61,65,62,64,63,51,58,66,62,22.4,8
27,63,500000,54,57,65,55,65,70,64,57,58,22.41,2
30,61,180000,63,63,61,62,62,72,45,30,60,24.22,0
28,72,2400000,64,62,78,56,73,91,65,29,65,22.41,1
29,71,1900000,72,62,75,55,74,83,61,53,53,21.43,1
21,72,900000,58,65,64,64,65,73,61,63,58,22.64,8
23,78,3500000,44,72,72,70,74,64,65,58,69,24.07,8
24,72,1400000,43,68,61,72,64,65,61,69,64,23.33,8
24,72,1400000,62,55,68,49,66,90,56,65,62,22.89,0
25,69,1000000,47,65,59,61,62,69,50,72,61,22.74,8
20,80,2400000,43,73,72,65,74,54,55,60,65,23.18,8
27,67,1100000,55,58,64,56,65,91,66,54,61,23.24,2
27,73,1800000,57,71,66,71,71,69,41,76,54,19.54,0
21,74,1600000,60,63,67,58,65,69,36,74,58,22.31,8
23,69,750000,52,65,61,63,63,68,56,55,63,23.67,8
22,73,1300000,62,62,70,59,70,78,48,43,52,21.53,2
21,79,3400000,56,73,68,68,74,64,53,70,67,22.04,5
29,71,1800000,67,67,74,61,70,90,63,46,69,22.32,2
27,71,2000000,65,67,76,52,72,85,57,53,63,23.39,8
21,75,1900000,63,74,66,70,71,75,46,60,67,21.97,8
21,76,2600000,63,68,71,63,69,90,58,45,66,19.47,2
24,75,2400000,70,70,71,65,73,64,63,47,65,23.11,8
23,77,2500000,43,69,63,67,66,64,55,66,64,23.15,8
23,71,1300000,63,62,73,55,69,74,63,41,64,24.22,1
25,69,1400000,67,72,67,65,70,66,62,47,72,22.74,8
39,63,90000,68,70,60,68,68,31,70,56,66,24.3,5
28,68,1200000,67,69,70,61,66,63,59,59,66,21.14,8
26,66,950000,65,64,65,52,68,78,68,57,67,19.93,2
27,68,1300000,72,62,72,67,70,79,68,58,58,23.66,8
27,67,875000,49,69,48,68,63,61,52,61,60,22.74,6
34,63,220000,63,65,62,61,65,52,54,51,64,22.1,0
22,78,2600000,48,70,59,62,61,62,49,65,65,23.36,6
26,70,1300000,64,62,71,61,69,88,59,40,60,23.51,1
29,64,575000,52,65,61,62,64,58,59,83,63,22.82,0
20,82,4100000,65,74,77,73,76,69,63,39,69,21.88,7
35,64,190000,64,68,62,66,65,33,66,66,60,24.8,8
30,66,725000,59,66,53,64,61,53,55,74,58,22.22,6
25,70,1400000,61,69,62,67,67,58,63,64,67,23.39,8
35,65,200000,43,66,64,64,66,43,59,70,66,22.5,8
27,61,250000,65,70,63,69,66,50,69,59,61,24.69,4
36,71,600000,70,77,72,68,75,46,68,57,78,23.72,7
28,66,850000,71,63,67,60,71,65,57,59,64,24.26,8
21,76,1500000,66,62,69,57,68,71,53,49,59,22.34,8
28,65,550000,66,64,67,60,67,69,63,56,58,23.94,8
31,69,1200000,65,68,69,63,68,76,62,36,66,23.83,8
29,68,1200000,60,66,75,54,72,75,54,58,60,22.89,8
23,76,2300000,54,75,66,71,73,65,55,63,64,22.22,8
18,88,17500000,66,74,86,65,84,73,72,46,70,20.99,8
23,71,1200000,58,65,68,63,66,68,52,48,64,22.53,8
31,69,1200000,73,72,65,67,70,66,57,49,65,23.24,1
21,81,4200000,70,70,75,62,75,74,60,46,76,22.46,2
18,84,1600000,59,58,63,51,63,84,58,59,56,21.22,2
23,80,3300000,50,71,52,72,65,65,51,68,61,23.63,6
32,62,275000,62,63,61,63,63,57,59,60,62,24.57,8
24,66,650000,62,69,71,68,72,85,54,47,68,22.13,7
27,71,2000000,64,76,77,66,72,75,67,49,74,22.43,0
27,73,3200000,72,72,80,61,72,79,68,37,72,23.46,8
25,69,775000,55,65,58,66,64,61,53,63,59,22.99,6
22,77,3000000,54,74,59,69,73,71,54,64,64,22.85,2
24,72,1700000,63,62,70,60,66,88,61,57,62,23.37,8
25,65,600000,61,67,64,69,67,58,63,75,61,23.41,8
32,62,275000,67,63,60,64,62,49,66,62,58,24.07,4
24,74,2100000,65,61,73,54,69,83,66,33,68,22.39,2
27,70,1700000,66,69,73,66,68,80,67,66,67,23.15,7
24,70,1100000,65,68,65,63,57,69,56,67,65,21.79,6
21,79,2100000,64,75,69,70,69,67,45,54,67,22.99,8
26,67,825000,63,64,69,62,70,73,70,52,62,21.85,7
26,67,750000,58,65,65,65,65,62,52,75,63,23.15,0
30,67,975000,64,65,65,61,64,84,65,43,62,23.55,4
19,83,3300000,61,70,72,67,73,74,69,44,73,24.06,8
16,85,3000000,59,75,71,73,73,66,54,68,75,22.72,8
27,64,625000,61,58,62,55,61,75,56,74,59,20.68,0
36,66,220000,62,75,68,74,74,30,65,68,76,24.93,8
26,73,1700000,39,68,68,57,66,70,44,82,61,23.12,3
30,68,1200000,61,64,71,52,70,80,65,68,56,22.5,8
21,75,1600000,54,70,68,68,69,66,50,61,66,23.94,8
24,69,825000,68,63,72,55,70,67,55,55,62,23.46,8
26,66,850000,54,63,67,58,68,69,62,35,64,22.04,1
26,64,425000,58,65,65,61,65,67,52,76,64,23.39,8
22,76,2600000,64,65,71,60,70,84,72,32,66,22.34,2
25,69,1000000,59,63,65,61,64,82,62,45,62,22.41,2
25,70,1300000,61,63,69,53,66,83,65,47,62,22.06,2
23,68,725000,59,68,66,67,68,68,51,57,59,23.81,8
20,76,1600000,52,69,68,64,67,84,53,62,60,22.89,0
37,68,240000,67,66,58,64,64,30,65,75,64,22.69,6
24,73,1600000,50,66,61,65,64,61,49,72,63,22.84,5
21,73,1100000,52,66,62,64,64,66,56,73,63,21.6,8
19,78,1400000,51,70,62,69,66,59,53,65,62,23.33,8
22,76,2400000,46,71,64,68,68,59,49,57,67,22.21,6
28,66,850000,59,62,65,53,66,79,58,50,62,21.53,6
31,67,825000,48,70,65,68,65,71,53,69,67,22.65,2
22,71,1200000,60,65,65,62,65,65,67,47,61,22.84,7
23,72,1400000,55,67,68,64,66,78,59,49,65,22.21,8
20,76,1900000,61,57,71,49,67,83,67,65,53,20.99,8
27,65,775000,63,65,65,61,64,71,62,66,64,21.5,8
21,74,1300000,48,67,63,62,64,72,54,65,64,23.8,2
22,74,2100000,63,69,71,61,70,69,65,49,67,22.28,2
33,62,240000,62,63,63,63,65,62,60,59,62,21.8,8
29,64,575000,62,60,62,57,61,75,61,48,61,22.53,2
25,70,1400000,69,63,67,58,65,86,42,33,60,24.38,2
20,75,1600000,45,68,68,64,72,63,59,60,67,22.63,2
35,67,275000,52,67,60,62,63,34,64,75,66,23.48,0
24,65,625000,68,67,61,70,63,47,53,44,69,23.89,8
23,73,1600000,66,60,64,56,60,82,59,64,61,22.2,2
25,68,1200000,63,62,71,57,68,80,64,32,64,21.13,2
30,63,475000,62,63,60,60,61,70,63,57,62,22.69,8
22,73,1900000,62,68,70,61,67,85,48,61,57,19.38,8
26,75,2100000,48,77,64,75,74,40,73,60,67,22.02,8
25,67,775000,59,67,64,63,67,76,59,44,67,22.86,8
24,66,575000,59,66,69,62,68,72,48,62,62,22.66,7
22,73,1300000,51,69,65,66,64,40,65,55,63,21.39,8
20,80,1900000,58,72,62,63,68,64,44,73,54,23.99,8
32,73,3100000,78,68,74,62,72,74,67,33,66,22.53,2
25,73,2100000,67,65,69,64,67,89,65,29,68,22.4,8
28,67,1000000,64,66,67,59,67,80,64,64,63,26.2,8
31,62,325000,64,62,61,59,62,61,64,66,62,24.73,8
27,68,1300000,57,71,66,66,73,72,72,32,71,22.91,8
25,73,2100000,67,64,76,57,72,76,68,45,67,22.23,2
25,74,2500000,62,64,71,56,72,83,59,65,69,24.16,7
21,78,3100000,66,75,72,72,75,68,62,41,70,20.57,8
21,71,1100000,65,63,64,52,63,80,46,65,58,23.24,2
30,71,1800000,72,65,71,61,63,94,44,39,58,22.84,2
26,70,1700000,60,67,71,64,73,88,64,48,64,23.45,2
26,73,2800000,72,62,76,48,73,84,68,48,70,23.66,2
28,65,725000,54,69,65,69,64,66,49,57,69,23.45,8
25,70,1100000,42,62,64,64,64,73,43,91,51,25.25,6
25,68,650000,50,63,60,63,63,69,61,61,61,21.43,8
29,68,1200000,63,71,70,67,72,66,66,45,67,22.86,1
23,73,1700000,51,75,66,71,70,70,50,68,58,22.84,8
19,82,2900000,52,70,71,65,69,63,66,72,67,22.84,2
30,64,500000,52,64,61,62,62,52,61,70,62,21.38,6
21,79,2500000,58,74,67,63,70,66,53,54,70,21.47,8
24,68,975000,60,63,69,56,71,78,53,63,55,27.08,2
21,76,1400000,65,66,69,59,66,67,52,58,59,21.98,2
23,73,2000000,62,68,70,67,72,73,57,45,71,21.33,2
21,70,1900000,66,69,76,39,72,81,61,56,69,22.78,8
22,78,3100000,64,67,74,59,65,89,57,60,63,22.22,2
21,78,3600000,57,65,78,56,72,83,60,46,60,24.45,2
28,71,2400000,61,61,73,59,75,82,67,39,65,24.73,1
28,67,825000,57,67,56,67,64,53,52,58,64,21.33,8
23,77,3100000,64,63,66,47,67,94,49,46,63,22.98,2
28,64,575000,68,70,66,69,69,54,47,56,67,20.52,5
23,74,2000000,64,71,68,66,70,68,55,70,68,23.24,2
22,79,3100000,64,72,76,57,75,72,49,40,68,22.86,7
24,72,1900000,64,65,73,43,71,90,48,58,61,21.89,8
21,70,1900000,62,70,74,63,70,73,66,37,71,21.72,8
23,73,1600000,56,66,73,61,71,74,59,55,58,21.67,2
22,73,500000,43,66,56,59,65,60,60,62,60,22.92,2
18,75,1500000,49,71,65,67,70,70,53,64,67,20.66,8
26,65,775000,59,60,65,54,63,82,64,65,59,23.18,8
20,78,1400000,48,67,71,61,69,73,43,65,62,22.09,2
23,75,2200000,65,64,73,55,66,84,69,41,60,25.61,8
29,65,525000,69,64,64,63,65,76,51,58,57,23.27,2
27,62,425000,49,66,65,61,66,64,55,69,61,21.5,8
23,72,1400000,71,68,71,69,69,68,51,53,70,25.16,8
27,72,2200000,71,72,75,71,72,80,64,28,70,21.97,1
24,71,1100000,53,62,75,57,71,81,56,61,60,23.66,7
29,66,850000,67,60,67,62,63,77,54,54,65,25.35,7
21,76,975000,64,67,62,70,66,55,65,43,68,20.37,8
22,69,800000,51,64,62,62,63,68,60,54,62,24.3,0
25,73,1800000,68,73,69,70,70,55,56,47,73,23.36,0
25,69,1100000,45,68,66,67,70,65,58,45,66,22.53,8
22,74,1900000,63,67,57,63,63,53,63,72,55,21.62,8
21,78,3100000,61,66,74,56,68,87,65,53,62,21.74,1
23,71,625000,67,65,62,68,65,55,61,65,61,22.05,8
36,68,400000,66,70,70,68,70,68,67,49,66,23.04,8
18,82,1400000,47,67,63,68,64,68,54,71,61,22.86,6
20,81,2500000,60,69,72,65,70,72,58,44,67,21.14,8
21,74,1100000,59,66,58,69,66,63,46,67,64,23.89,8
32,66,575000,65,65,59,64,63,53,61,82,65,22.15,6
29,71,1800000,67,66,77,63,73,83,70,48,65,21.61,8
21,78,3100000,69,71,73,67,73,70,67,38,70,23.29,8
24,66,525000,66,60,63,59,61,72,57,37,63,23.18,2
22,71,1100000,68,67,68,68,71,67,55,43,68,21.95,8
27,68,1200000,56,66,76,64,71,68,67,42,57,22.02,2
20,75,1500000,52,70,62,62,70,72,47,70,64,24.0,8
21,75,2300000,68,68,75,65,68,75,56,61,63,22.94,2
25,69,900000,59,68,67,69,68,60,52,54,66,23.08,8
19,83,4400000,68,71,77,63,74,77,55,41,65,22.49,2
29,71,1800000,70,70,74,64,75,72,61,37,70,22.47,1
24,67,800000,56,59,63,56,62,82,57,63,60,21.62,2
28,67,1000000,72,68,68,67,72,61,66,56,71,23.51,7
36,66,170000,54,68,57,64,68,55,64,70,62,22.69,6
25,70,1700000,66,68,68,62,67,77,50,52,62,22.79,8
24,72,1900000,63,65,71,54,68,85,69,44,56,21.6,2
20,78,1600000,49,66,60,62,62,61,58,69,61,21.6,3
30,62,350000,65,67,66,53,66,71,58,54,70,22.28,2
24,70,1000000,72,64,63,59,65,74,63,54,54,22.57,8
22,80,3600000,65,67,74,56,70,80,65,39,68,22.34,2
23,70,525000,56,65,57,67,63,75,49,63,58,20.24,6
29,64,500000,60,62,61,61,61,53,66,74,58,22.28,3
17,80,1200000,46,71,64,64,69,67,51,66,57,23.48,8
27,67,950000,55,67,65,65,66,64,56,69,62,22.28,6
26,69,1400000,69,71,74,64,72,59,68,42,67,22.02,8
20,72,600000,57,62,60,62,60,71,55,72,63,21.38,8
28,69,1100000,66,67,77,64,74,71,73,48,66,24.39,7
21,78,3100000,63,66,72,56,74,91,52,46,64,22.41,1
20,76,1300000,63,69,62,64,67,60,50,64,63,23.36,8
23,74,1900000,59,68,74,59,72,77,66,46,64,23.83,1
24,67,800000,54,57,65,49,64,79,61,49,52,23.53,7
27,71,2000000,66,65,75,55,71,92,66,28,52,23.8,8
22,76,1800000,47,72,65,68,67,61,64,62,71,21.91,6
24,82,16000000,78,73,81,66,80,86,59,30,61,21.55,1
20,79,2700000,64,66,75,62,70,78,63,52,67,21.95,2
22,72,1300000,52,67,65,62,67,69,59,42,68,21.86,8
22,80,4200000,64,65,78,59,72,88,62,39,59,22.1,8
29,64,500000,63,63,57,58,62,60,58,72,54,23.89,6
27,66,800000,45,65,62,64,63,61,48,66,63,23.04,6
19,77,1100000,58,62,65,54,66,75,55,62,60,23.41,8
24,65,500000,64,62,65,54,66,87,44,45,54,23.41,2
25,73,2400000,67,66,72,63,71,83,64,45,64,22.65,8
21,83,5500000,74,62,76,53,72,85,68,49,70,21.61,2
23,71,1200000,51,69,65,68,64,63,52,55,63,23.3,8
23,69,750000,59,66,67,58,65,70,61,58,58,21.91,7
23,75,2300000,60,65,74,62,73,69,56,50,65,20.76,8
21,79,4900000,69,64,74,53,72,92,68,44,69,21.45,6
23,74,1900000,59,67,70,59,69,87,55,56,63,23.67,2
28,63,475000,62,59,63,56,62,78,58,52,58,25.06,8
26,72,2000000,62,68,71,62,71,73,67,42,70,21.15,1
22,78,3600000,75,70,67,70,66,73,44,58,64,20.2,8
18,79,2400000,63,68,71,65,70,63,59,57,67,20.9,8
20,76,1400000,61,66,60,63,63,66,62,62,64,22.22,8
23,70,950000,50,64,60,63,63,62,58,62,62,20.65,0
20,79,1700000,53,67,67,66,65,62,65,54,70,22.49,2
22,75,1900000,59,70,66,69,68,62,52,64,67,26.03,2
18,85,3700000,63,68,75,65,75,82,63,47,67,20.37,1
27,68,1300000,56,63,71,51,66,87,61,39,59,22.31,1
24,75,2300000,38,74,70,66,75,70,42,59,64,21.2,8
21,73,1100000,55,67,61,66,63,65,57,66,64,22.79,8
24,79,4800000,71,69,75,68,74,73,58,47,72,21.78,8
23,72,1400000,67,69,63,64,66,67,46,62,67,22.84,8
24,73,2200000,70,72,74,71,74,74,73,62,62,23.12,7
24,74,1900000,46,72,63,65,65,70,47,74,62,19.62,8
20,74,1600000,61,57,71,49,67,81,67,68,53,22.31,7
27,71,2000000,68,67,79,55,72,84,59,36,62,22.2,0
20,76,1500000,57,64,61,62,63,69,43,62,61,24.05,8
